Strategy Variant,Symbol,Entry Date,Recommendation,Signal Pattern,Entry Close,21 EMA,50 DMA,200 DMA,RSI(14),Volume,Average Volume(20),Relative Volume (RVOL),Distance from 52-week High (%),Distance from 21 EMA (%),Avg Traded Value,Day 1 Close,Day 2 Close,Day 3 Close,Day 4 Close,Day 5 Close,Day 6 Close,Day 7 Close,Day 8 Close,Day 9 Close,Day 10 Close,Day 11 Close,Day 12 Close,Day 13 Close,Day 14 Close,Day 15 Close,Day 16 Close,Day 17 Close,Day 18 Close,Day 19 Close,Day 20 Close,Day 21 Close,Day 22 Close,Day 23 Close,Day 24 Close,Day 25 Close,Day 26 Close,Day 27 Close,Day 28 Close,Day 29 Close,Day 30 Close,Max Favorable Move 30D (%),Max Drawdown 30D (%),30D Close Return (%),Target Hit,Stop Hit,Exit Reason,Exit Date,Exit Return (%),Days Held
EMA21_BOUNCE_BROAD,PERSISTENT,2023-03-01,BUY,21 EMA Bounce,2454.050048828125,2401.614309987798,2209.0984912109375,1898.942876586914,58.997620162219526,548740.0,683323.1,0.8030461724475582,4.418693327044791,2.1833538642011696,1676909086.9203856,2430.175048828125,2433.074951171875,2439.0,2445.824951171875,2408.800048828125,2374.699951171875,2311.02490234375,2266.550048828125,2262.39990234375,2240.35009765625,2325.97509765625,2278.97509765625,2238.27490234375,2246.27490234375,2213.35009765625,2162.39990234375,2183.550048828125,2212.52490234375,2270.89990234375,2304.75,2266.77490234375,2275.27490234375,2273.64990234375,2284.875,2256.25,2271.800048828125,2195.875,2102.27490234375,2177.800048828125,2158.699951171875,0.8536888309135817,-19.27528025110754,-12.03521084654682,False,True,Stop,2023-03-10,-4.0,30
RSI_DIP_RECLAIM_BROAD,FEDERALBNK,2023-03-01,BUY,RSI Dip Reclaim,134.35000610351562,130.10180200926374,132.6619985961914,118.26950008392333,58.81505843114021,13898807.0,8740263.55,1.590204565398946,6.311009887142416,3.2652922777729096,1174254461.2888353,133.35000610351562,134.1999969482422,134.14999389648438,135.89999389648438,134.1999969482422,133.0,129.5,127.75,126.5999984741211,127.30000305175781,128.39999389648438,129.10000610351562,128.8000030517578,129.10000610351562,127.0,126.8499984741211,125.44999694824219,125.69999694824219,129.10000610351562,132.3000030517578,133.14999389648438,128.5500030517578,127.05000305175781,127.0,128.3000030517578,127.25,128.10000610351562,131.35000610351562,131.64999389648438,131.6999969482422,1.5630746180305612,-7.964275468206863,-1.9724667174422204,False,True,Stop,2023-03-13,-4.0,30
EMA21_BOUNCE_BROAD,NCC,2023-03-06,BUY,21 EMA Bounce,93.5999984741211,90.90486539830573,90.74900009155273,74.16725008010864,59.23488291662064,6412158.0,4087099.25,1.5688774868875524,4.48979747538664,2.964784188400101,382552483.56358147,97.69999694824219,99.4000015258789,99.3499984741211,97.5,98.8499984741211,100.30000305175781,101.75,103.5,102.5,104.80000305175781,104.9000015258789,105.94999694824219,101.9000015258789,101.44999694824219,102.80000305175781,106.8499984741211,106.0999984741211,106.94999694824219,105.9000015258789,108.80000305175781,107.55000305175781,107.5999984741211,106.8499984741211,107.5,109.5999984741211,109.1500015258789,109.4000015258789,113.3499984741211,113.5,115.5999984741211,23.931625951972798,-0.9615401074261154,23.504273887443116,True,False,Target,2023-03-08,5.0,30
RSI_DIP_RECLAIM_BROAD,NCC,2023-03-06,BUY,RSI Dip Reclaim,93.5999984741211,90.90486539830573,90.74900009155273,74.16725008010864,59.23488291662064,6412158.0,4087099.25,1.5688774868875524,4.48979747538664,2.964784188400101,382552483.56358147,97.69999694824219,99.4000015258789,99.3499984741211,97.5,98.8499984741211,100.30000305175781,101.75,103.5,102.5,104.80000305175781,104.9000015258789,105.94999694824219,101.9000015258789,101.44999694824219,102.80000305175781,106.8499984741211,106.0999984741211,106.94999694824219,105.9000015258789,108.80000305175781,107.55000305175781,107.5999984741211,106.8499984741211,107.5,109.5999984741211,109.1500015258789,109.4000015258789,113.3499984741211,113.5,115.5999984741211,23.931625951972798,-0.9615401074261154,23.504273887443116,True,False,Target,2023-03-08,5.0,30
RSI_DIP_RECLAIM_OPTIMAL,NCC,2023-03-06,BUY,RSI Dip Reclaim,93.5999984741211,90.90486539830573,90.74900009155273,74.16725008010864,59.23488291662064,6412158.0,4087099.25,1.5688774868875524,4.48979747538664,2.964784188400101,382552483.56358147,97.69999694824219,99.4000015258789,99.3499984741211,97.5,98.8499984741211,100.30000305175781,101.75,103.5,102.5,104.80000305175781,104.9000015258789,105.94999694824219,101.9000015258789,101.44999694824219,102.80000305175781,106.8499984741211,106.0999984741211,106.94999694824219,105.9000015258789,108.80000305175781,107.55000305175781,107.5999984741211,106.8499984741211,107.5,109.5999984741211,109.1500015258789,109.4000015258789,113.3499984741211,113.5,115.5999984741211,23.931625951972798,-0.9615401074261154,23.504273887443116,True,False,Target,2023-03-08,5.0,30
TIGHT_BASE_BREAKOUT_OPTIMIZED,NCC,2023-03-06,BUY,10D Tight Base Breakout,93.5999984741211,90.90486539830573,90.74900009155273,74.16725008010864,59.23488291662064,6412158.0,4087099.25,1.5688774868875524,4.48979747538664,2.964784188400101,382552483.56358147,97.69999694824219,99.4000015258789,99.3499984741211,97.5,98.8499984741211,100.30000305175781,101.75,103.5,102.5,104.80000305175781,104.9000015258789,105.94999694824219,101.9000015258789,101.44999694824219,102.80000305175781,106.8499984741211,106.0999984741211,106.94999694824219,105.9000015258789,108.80000305175781,107.55000305175781,107.5999984741211,106.8499984741211,107.5,109.5999984741211,109.1500015258789,109.4000015258789,113.3499984741211,113.5,115.5999984741211,23.931625951972798,-0.9615401074261154,23.504273887443116,True,False,Target,2023-03-08,5.0,30
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,NCC,2023-03-06,BUY,Volume Dry-Up Breakout,93.5999984741211,90.90486539830573,90.74900009155273,74.16725008010864,59.23488291662064,6412158.0,4087099.25,1.5688774868875524,4.48979747538664,2.964784188400101,382552483.56358147,97.69999694824219,99.4000015258789,99.3499984741211,97.5,98.8499984741211,100.30000305175781,101.75,103.5,102.5,104.80000305175781,104.9000015258789,105.94999694824219,101.9000015258789,101.44999694824219,102.80000305175781,106.8499984741211,106.0999984741211,106.94999694824219,105.9000015258789,108.80000305175781,107.55000305175781,107.5999984741211,106.8499984741211,107.5,109.5999984741211,109.1500015258789,109.4000015258789,113.3499984741211,113.5,115.5999984741211,23.931625951972798,-0.9615401074261154,23.504273887443116,True,False,Target,2023-03-08,5.0,30
BE_VOLUME_REVERSAL_HIGH_CONFIDENCE,PNBHOUSING,2023-03-08,BUY,Bullish Engulfing,516.4078369140625,482.11253154292393,465.9547424316406,356.08700942993164,65.69761820209402,2880511.0,884634.85,3.256158176449865,0.7955397526579452,7.113547797934632,456832369.3472961,523.4478759765625,503.03173828125,484.6033935546875,432.6313171386719,432.58990478515625,412.4222717285156,421.03594970703125,420.7874755859375,414.9483947753906,420.2077331542969,422.94091796875,411.3455505371094,387.9063415527344,401.696533203125,402.02783203125,425.0115051269531,447.99517822265625,463.1499938964844,458.8999938964844,450.25,444.04998779296875,438.8500061035156,423.45001220703125,411.54998779296875,412.79998779296875,417.3500061035156,426.54998779296875,428.1499938964844,428.8500061035156,444.70001220703125,5.020041778426834,-25.821976483147154,-13.885890101037415,True,True,Target,2023-03-09,5.0,30
EMA21_BOUNCE_BROAD,SUPREMEIND,2023-03-08,BUY,21 EMA Bounce,2752.5,2682.61329271684,2558.2689990234376,2169.9562451171873,61.040498160093996,94920.0,106398.8,0.8921153246089242,3.6003238563427438,2.605172630468164,292862697.0,2740.60009765625,2699.25,2666.5,2535.14990234375,2488.550048828125,2509.85009765625,2573.550048828125,2589.300048828125,2572.0,2576.10009765625,2540.14990234375,2506.0,2460.89990234375,2472.14990234375,2525.300048828125,2513.550048828125,2514.0,2535.449951171875,2614.199951171875,2586.39990234375,2590.699951171875,2619.25,2636.75,2656.35009765625,2624.89990234375,2598.699951171875,2633.949951171875,2685.949951171875,2685.60009765625,2733.0,0.4069010416666667,-11.674844601498638,-0.7084468664850135,False,True,Stop,2023-03-13,-4.0,30
EMA21_BOUNCE_BROAD,TVSMOTOR,2023-03-08,BUY,21 EMA Bounce,1109.800048828125,1082.175532163078,1052.618006591797,984.2815020751954,59.00632552801697,1206161.0,1315123.6,0.9171464948237564,5.701416789361037,2.5526835383008892,1459524235.4950197,1086.550048828125,1072.199951171875,1048.699951171875,1046.0,1032.75,1053.5999755859375,1046.8499755859375,1041.75,1054.050048828125,1054.800048828125,1047.5,1042.0,1046.6500244140625,1034.300048828125,1079.199951171875,1077.199951171875,1084.75,1089.949951171875,1098.699951171875,1107.6500244140625,1128.8499755859375,1135.699951171875,1162.949951171875,1169.6500244140625,1144.949951171875,1170.1500244140625,1127.949951171875,1092.949951171875,1101.800048828125,1111.5,6.721929384010219,-9.44314689288281,0.15317634682662298,True,True,Stop,2023-03-13,-4.0,30
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,BOSCHLTD,2023-03-08,BUY,Volume Dry-Up Breakout,18723.94921875,17958.37751173061,17463.2289453125,16541.455473632814,66.90351536383086,70670.0,29075.2,2.4305937706361433,0.5367903386454184,4.26303382095242,544402568.325,18470.849609375,18389.30078125,17966.099609375,18002.75,18043.599609375,18118.349609375,18113.599609375,18139.30078125,18369.75,18424.19921875,18427.80078125,18452.650390625,18341.849609375,18532.19921875,18977.150390625,19369.900390625,19434.25,19142.599609375,18795.0,18542.80078125,18604.75,18765.5,18907.05078125,18885.19921875,18814.25,18686.19921875,18740.55078125,18766.94921875,18732.150390625,18776.349609375,4.972241641564081,-4.9287124131423425,0.2798575771212128,False,True,Stop,2023-03-13,-4.0,30
EMA21_BOUNCE_BROAD,SHREECEM,2023-03-10,BUY,21 EMA Bounce,26181.75,25499.712267741266,24457.348046875,22347.418427734374,58.28167130344857,67356.0,73206.35,0.920084118385905,3.206218344485933,2.6746879537207726,1916670354.1125002,25766.94921875,25224.75,25331.099609375,25472.94921875,25161.75,25076.19921875,25142.900390625,25494.0,25413.150390625,25511.650390625,25583.650390625,25193.349609375,25804.69921875,26186.94921875,26260.849609375,26534.94921875,26164.69921875,26000.75,26201.400390625,26116.900390625,25808.19921875,25532.150390625,25263.650390625,24758.94921875,24254.400390625,23887.05078125,23870.349609375,24078.400390625,23962.5,23745.80078125,1.5971063455460388,-10.051849093357013,-9.30399693966217,False,True,Stop,2023-03-14,-4.0,30
EMA21_BOUNCE_BROAD,ABB,2023-03-14,BUY,21 EMA Bounce,3311.14990234375,3227.7938538426874,3028.1579931640626,2900.9437475585937,61.39665375293594,330853.0,367655.35,0.8998998654582342,3.9216012700441234,2.5824464719711644,1217361976.2486572,3302.25,3327.949951171875,3312.550048828125,3298.85009765625,3412.35009765625,3309.89990234375,3360.449951171875,3346.699951171875,3324.60009765625,3338.64990234375,3391.449951171875,3365.14990234375,3373.75,3374.14990234375,3397.10009765625,3397.64990234375,3277.449951171875,3203.550048828125,3230.0,3229.0,3207.699951171875,3201.050048828125,3184.300048828125,3153.300048828125,3217.39990234375,3336.10009765625,3400.14990234375,3411.60009765625,3417.949951171875,3442.14990234375,4.735516465658542,-5.134168038712712,3.95632948865509,False,True,Stop,2023-04-13,-4.0,30
EMA21_BOUNCE_BROAD,AIAENG,2023-03-17,BUY,21 EMA Bounce,2803.75,2742.28926730472,2671.436005859375,2546.917752685547,58.7571043153627,45954.0,56104.9,0.8190728439048995,3.6925719192786604,2.2412198971149095,157304113.375,2751.14990234375,2751.14990234375,2791.800048828125,2823.35009765625,2843.050048828125,2890.949951171875,2879.25,2905.39990234375,2903.10009765625,2954.800048828125,2965.699951171875,2933.949951171875,2895.85009765625,2925.10009765625,2906.050048828125,2882.550048828125,2878.300048828125,2792.85009765625,2745.800048828125,2746.199951171875,2779.800048828125,2727.89990234375,2689.5,2714.949951171875,2696.39990234375,2718.75,2777.60009765625,2824.89990234375,2801.449951171875,2747.39990234375,6.571555951850201,-6.553722692822113,-2.009811775523852,True,True,Stop,2023-03-21,-4.0,30
RSI_DIP_RECLAIM_BROAD,SAKSOFT,2023-03-22,BUY,RSI Dip Reclaim,119.87999725341797,116.11266670680837,114.62239974975586,91.27371997833252,58.52380084286037,768740.0,538482.3,1.427604955631782,4.796697111942099,3.244547432643453,64553256.6450142,116.55999755859375,115.44000244140625,114.12000274658203,112.55999755859375,113.0,115.80000305175781,117.19999694824219,121.76000213623047,121.95999908447266,128.27999877929688,124.80000305175781,126.5199966430664,126.80000305175781,127.95999908447266,131.44000244140625,135.9199981689453,143.44000244140625,148.75999450683594,147.0800018310547,166.83999633789062,188.8800048828125,170.0,160.1999969482422,151.0800018310547,155.0800018310547,150.47999572753906,145.55999755859375,141.60000610351562,148.67999267578125,155.36000061035156,63.49683390938827,-6.940273511381818,29.596266407924034,True,True,Stop,2023-03-24,-4.0,30
TIGHT_BASE_BREAKOUT_OPTIMIZED,RAMCOCEM,2023-03-24,BUY,10D Tight Base Breakout,744.5,725.6807007043543,713.6639978027343,704.4869998168946,61.99995569897929,650793.0,372501.8,1.7470868597145035,9.626121506194757,2.59333054846015,277327590.09999996,743.75,738.9000244140625,749.6500244140625,756.6500244140625,755.0499877929688,761.0,755.0999755859375,759.75,756.7999877929688,757.5,746.5,763.0,755.5999755859375,742.8499755859375,740.1500244140625,725.5499877929688,727.9500122070312,725.4000244140625,730.1500244140625,728.25,736.2000122070312,742.0999755859375,747.9000244140625,754.3499755859375,761.25,773.75,770.7999877929688,767.0,776.5,768.7999877929688,5.117525263389859,-3.821358254806078,3.2639338875713566,True,False,Target,2023-05-09,5.0,30
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,KEI,2023-03-29,BUY,Volume Dry-Up Breakout,1701.5999755859375,1646.4152614695245,1630.0630029296874,1477.6270013427734,60.05476249649767,359298.0,147739.55,2.431968961594915,2.2068979548311782,3.351810166479954,251393614.67307737,1698.6500244140625,1696.699951171875,1744.3499755859375,1762.8499755859375,1709.949951171875,1751.9000244140625,1753.1500244140625,1753.949951171875,1779.6500244140625,1779.75,1751.550048828125,1738.0,1749.1500244140625,1790.0999755859375,1789.5,1890.6500244140625,1898.3499755859375,1895.050048828125,1883.5,1836.1500244140625,1911.3499755859375,1936.4000244140625,1986.9000244140625,2069.949951171875,1979.199951171875,2074.550048828125,2034.0,2003.1500244140625,2005.4000244140625,1971.800048828125,23.236955223739262,-1.8570742853387858,15.879177075631153,True,False,Target,2023-04-05,5.0,30
RSI_DIP_RECLAIM_BROAD,IONEXCHANG,2023-03-31,BUY,RSI Dip Reclaim,341.3949890136719,328.53324770359444,310.43710174560545,241.37077529907228,58.5838573454388,354400.0,256000.0,1.384375,3.805298708106368,3.9148979288943715,87397117.1875,338.135009765625,344.0350036621094,334.0799865722656,335.2900085449219,333.94000244140625,331.4599914550781,338.8550109863281,339.2650146484375,334.4599914550781,336.489990234375,340.95001220703125,332.1000061035156,326.2550048828125,330.2650146484375,323.19500732421875,331.4150085449219,328.05999755859375,329.5450134277344,336.239990234375,360.69500732421875,362.07000732421875,384.2250061035156,379.2250061035156,383.1600036621094,385.3299865722656,391.3299865722656,393.4100036621094,390.42999267578125,383.2049865722656,378.614990234375,16.559998090612076,-5.824625401063089,10.902327924682155,True,True,Stop,2023-04-24,-4.0,30
TIGHT_BASE_BREAKOUT_OPTIMIZED,ZFCVINDIA,2023-03-31,BUY,10D Tight Base Breakout,10408.849609375,10155.579641779428,9921.89896484375,9369.100966796876,59.44611441780504,8069.0,5505.35,1.4656652165620714,4.716201450229822,2.493899674161727,57304360.19697266,10235.5498046875,10158.150390625,10100.849609375,10227.599609375,10103.349609375,10020.099609375,9983.599609375,9968.9501953125,10272.599609375,10248.75,10054.0,10182.75,10272.650390625,10308.5498046875,10344.099609375,10258.25,10208.0498046875,10310.650390625,10319.349609375,10463.75,10411.9501953125,10509.75,10430.7998046875,10510.4501953125,10668.25,10539.099609375,10601.25,10411.900390625,10348.900390625,10449.150390625,4.402025319875984,-4.696959149281589,0.3871780529300957,False,True,Stop,2023-04-06,-4.0,30
RSI_DIP_RECLAIM_BROAD,JBCHEPHARM,2023-04-06,BUY,RSI Dip Reclaim,1014.7999877929688,983.5943895391738,988.0864978027344,948.6333731079102,64.21935844419056,151408.0,83696.0,1.8090231313324412,5.600001135537791,3.1726084029835886,84934699.77832031,1023.3499755859375,1014.5999755859375,1051.75,1082.949951171875,1071.875,1059.175048828125,1064.4749755859375,1055.074951171875,1073.0999755859375,1046.199951171875,1033.625,1050.824951171875,1064.574951171875,1064.925048828125,1040.0,1048.125,1037.2249755859375,1015.0750122070312,1042.550048828125,1035.4749755859375,1047.5999755859375,1037.324951171875,1020.2000122070312,1023.5999755859375,999.9000244140625,986.7000122070312,1003.375,994.6749877929688,981.7750244140625,976.0,9.573311445360995,-13.776112482718084,-3.8234123235803987,True,True,Target,2023-04-13,5.0,30
EMA21_BOUNCE_BROAD,CERA,2023-04-13,BUY,21 EMA Bounce,6497.25,6317.476931601559,6150.707021484375,5380.708518066406,58.24272751017445,32163.0,25035.7,1.2846854691500538,4.283294048320566,2.8456466140647425,162663201.82500002,6432.85009765625,6332.25,6339.4501953125,6283.9501953125,6226.5,6313.85009765625,6221.7998046875,6060.2001953125,6065.5498046875,6241.2998046875,6347.5,6390.2001953125,6448.64990234375,6470.7001953125,6719.25,6575.7998046875,6728.2001953125,6818.0498046875,7201.10009765625,7154.14990234375,7438.9501953125,7353.25,7409.89990234375,7497.10009765625,7483.25,7690.0498046875,7598.89990234375,7687.60009765625,7581.64990234375,7577.89990234375,20.781869252376005,-7.1915040978875675,16.63241990601793,True,True,Stop,2023-04-21,-4.0,30
BE_VOLUME_HC_BALANCED,MTARTECH,2023-04-17,BUY,Bullish Engulfing,1755.300048828125,1656.475225512512,1678.1859985351562,1579.142749633789,65.74999958528721,223731.0,107759.3,2.076210591568431,3.76116972792824,5.965970501311705,189149904.5516846,1768.199951171875,1749.300048828125,1725.5999755859375,1730.0999755859375,1730.3499755859375,1756.9000244140625,1756.4000244140625,1754.9000244140625,1812.800048828125,1888.050048828125,1868.5,1886.75,1859.0999755859375,1872.6500244140625,1881.5999755859375,1901.199951171875,1895.050048828125,1865.050048828125,1878.6500244140625,1898.949951171875,1998.050048828125,1896.25,1885.449951171875,1866.1500244140625,1890.5999755859375,1882.8499755859375,1878.3499755859375,1877.25,1885.0,1912.1500244140625,14.567307244284851,-2.181965918231183,8.935792811642306,True,False,Target,2023-05-02,5.0,30
BE_VOLUME_HC_COOL_RVOL,MTARTECH,2023-04-17,BUY,Bullish Engulfing,1755.300048828125,1656.475225512512,1678.1859985351562,1579.142749633789,65.74999958528721,223731.0,107759.3,2.076210591568431,3.76116972792824,5.965970501311705,189149904.5516846,1768.199951171875,1749.300048828125,1725.5999755859375,1730.0999755859375,1730.3499755859375,1756.9000244140625,1756.4000244140625,1754.9000244140625,1812.800048828125,1888.050048828125,1868.5,1886.75,1859.0999755859375,1872.6500244140625,1881.5999755859375,1901.199951171875,1895.050048828125,1865.050048828125,1878.6500244140625,1898.949951171875,1998.050048828125,1896.25,1885.449951171875,1866.1500244140625,1890.5999755859375,1882.8499755859375,1878.3499755859375,1877.25,1885.0,1912.1500244140625,14.567307244284851,-2.181965918231183,8.935792811642306,True,False,Target,2023-05-02,5.0,30
BE_VOLUME_HC_EARLY_SURGE,MTARTECH,2023-04-17,BUY,Bullish Engulfing,1755.300048828125,1656.475225512512,1678.1859985351562,1579.142749633789,65.74999958528721,223731.0,107759.3,2.076210591568431,3.76116972792824,5.965970501311705,189149904.5516846,1768.199951171875,1749.300048828125,1725.5999755859375,1730.0999755859375,1730.3499755859375,1756.9000244140625,1756.4000244140625,1754.9000244140625,1812.800048828125,1888.050048828125,1868.5,1886.75,1859.0999755859375,1872.6500244140625,1881.5999755859375,1901.199951171875,1895.050048828125,1865.050048828125,1878.6500244140625,1898.949951171875,1998.050048828125,1896.25,1885.449951171875,1866.1500244140625,1890.5999755859375,1882.8499755859375,1878.3499755859375,1877.25,1885.0,1912.1500244140625,14.567307244284851,-2.181965918231183,8.935792811642306,True,False,Target,2023-05-02,5.0,30
BE_VOLUME_HC_MID_52W,MTARTECH,2023-04-17,BUY,Bullish Engulfing,1755.300048828125,1656.475225512512,1678.1859985351562,1579.142749633789,65.74999958528721,223731.0,107759.3,2.076210591568431,3.76116972792824,5.965970501311705,189149904.5516846,1768.199951171875,1749.300048828125,1725.5999755859375,1730.0999755859375,1730.3499755859375,1756.9000244140625,1756.4000244140625,1754.9000244140625,1812.800048828125,1888.050048828125,1868.5,1886.75,1859.0999755859375,1872.6500244140625,1881.5999755859375,1901.199951171875,1895.050048828125,1865.050048828125,1878.6500244140625,1898.949951171875,1998.050048828125,1896.25,1885.449951171875,1866.1500244140625,1890.5999755859375,1882.8499755859375,1878.3499755859375,1877.25,1885.0,1912.1500244140625,14.567307244284851,-2.181965918231183,8.935792811642306,True,False,Target,2023-05-02,5.0,30
BE_VOLUME_REVERSAL_HIGH_CONFIDENCE,MTARTECH,2023-04-17,BUY,Bullish Engulfing,1755.300048828125,1656.475225512512,1678.1859985351562,1579.142749633789,65.74999958528721,223731.0,107759.3,2.076210591568431,3.76116972792824,5.965970501311705,189149904.5516846,1768.199951171875,1749.300048828125,1725.5999755859375,1730.0999755859375,1730.3499755859375,1756.9000244140625,1756.4000244140625,1754.9000244140625,1812.800048828125,1888.050048828125,1868.5,1886.75,1859.0999755859375,1872.6500244140625,1881.5999755859375,1901.199951171875,1895.050048828125,1865.050048828125,1878.6500244140625,1898.949951171875,1998.050048828125,1896.25,1885.449951171875,1866.1500244140625,1890.5999755859375,1882.8499755859375,1878.3499755859375,1877.25,1885.0,1912.1500244140625,14.567307244284851,-2.181965918231183,8.935792811642306,True,False,Target,2023-05-02,5.0,30
EMA21_BOUNCE_BROAD,RAMCOCEM,2023-04-17,BUY,21 EMA Bounce,763.0,745.5452976270714,728.2309985351562,713.6549993896484,62.30110638937736,581873.0,369573.85,1.5744431052142895,7.380430771291604,2.341199445356792,281984847.55,755.5999755859375,742.8499755859375,740.1500244140625,725.5499877929688,727.9500122070312,725.4000244140625,730.1500244140625,728.25,736.2000122070312,742.0999755859375,747.9000244140625,754.3499755859375,761.25,773.75,770.7999877929688,767.0,776.5,768.7999877929688,770.25,771.0499877929688,789.0,781.5999755859375,843.9000244140625,879.9000244140625,884.4000244140625,883.0499877929688,882.5499877929688,875.4000244140625,886.9000244140625,919.2999877929688,20.943641912577817,-6.153343670646297,20.48492631624754,True,True,Stop,2023-04-21,-4.0,30
EMA21_BOUNCE_BROAD,RECLTD,2023-04-17,BUY,21 EMA Bounce,122.9000015258789,119.39423182017437,117.75600036621094,107.72756275177002,59.66276451240033,6166859.0,6223424.7,0.9909108404573449,4.320743911422282,2.9362973841020668,764858905.1261925,123.25,122.8499984741211,122.69999694824219,121.9000015258789,123.94999694824219,125.05000305175781,125.30000305175781,125.0999984741211,132.14999389648438,136.4499969482422,136.14999389648438,136.89999389648438,132.3000030517578,133.60000610351562,131.9499969482422,131.4499969482422,131.60000610351562,132.85000610351562,136.35000610351562,132.64999389648438,133.10000610351562,129.5,129.8000030517578,129.0,130.5,130.89999389648438,133.0,133.4499969482422,135.85000610351562,140.35000610351562,14.727419242797811,-1.5052875924753686,14.198538943030275,True,False,Target,2023-04-28,5.0,30
VOLUME_DRYUP_BREAKOUT_OPTIMIZED,POWERGRID,2023-04-17,BUY,Volume Dry-Up Breakout,177.4875030517578,169.99371166603655,166.13925018310547,164.17762550354004,67.03071273376054,21815047.0,12708115.65,1.7166232666445713,4.711090015572342,4.408275642832775,2255531715.2114663,172.72500610351562,172.46249389648438,173.1750030517578,173.66250610351562,173.96249389648438,174.6750030517578,178.72500610351562,176.96249389648438,177.9375,180.0749969482422,179.77499389648438,179.1374969482422,180.78750610351562,183.5625,182.5500030517578,185.7375030517578,186.41250610351562,181.3125,182.4375,180.4499969482422,179.10000610351562,176.7375030517578,175.27499389648438,175.7624969482422,175.5749969482422,176.85000610351562,178.46249389648438,177.97500610351562,175.875,176.3249969482422,5.472212820331399,-3.3805196967869433,-0.6549791300949352,True,False,Target,2023-05-11,5.0,30
EMA21_BOUNCE_BROAD,BLUESTARCO,2023-04-20,BUY,21 EMA Bounce,743.5250244140625,722.6268902558417,715.5700012207031,604.3898742675781,59.67070982186472,144368.0,171904.5,0.8398151299122478,7.922597595781735,2.8919674094638226,127815297.5593872,740.2249755859375,757.875,740.375,739.0,734.0499877929688,740.0999755859375,732.5,719.125,718.4000244140625,718.7249755859375,713.2000122070312,703.2999877929688,705.0250244140625,716.5750122070312,708.375,713.9749755859375,711.5499877929688,704.1749877929688,715.5250244140625,701.6500244140625,705.9249877929688,694.4249877929688,718.0,728.0750122070312,730.5999755859375,735.625,729.9249877929688,720.9500122070312,722.0,720.75,4.233209986542344,-6.862583334605711,-3.0631147125156195,False,True,Stop,2023-04-28,-4.0,30
EMA21_BOUNCE_BROAD,AXISBANK,2023-04-24,BUY,21 EMA Bounce,882.2999877929688,859.4395012450922,853.8119958496094,831.2622488403321,62.37073249486445,18201632.0,15797100.0,1.1522135075425237,9.041238371858892,2.6599297000845317,13937781137.164307,878.3499755859375,887.6500244140625,881.4000244140625,860.0,870.6500244140625,859.8499755859375,865.9500122070312,865.2999877929688,878.4500122070312,888.25,889.9000244140625,895.9500122070312,910.6500244140625,915.7999877929688,917.7999877929688,914.7999877929688,914.7000122070312,924.0499877929688,917.5499877929688,916.1500244140625,917.7000122070312,921.0499877929688,926.9500122070312,929.7999877929688,937.4500122070312,914.8499755859375,919.7000122070312,926.0999755859375,950.8499755859375,968.2000122070312,10.024936351669314,-3.2471907259766333,9.735920390176735,True,False,Target,2023-05-18,5.0,30
EMA21_BOUNCE_BROAD,RECLTD,2023-04-24,BUY,21 EMA Bounce,123.94999694824219,120.73929409898206,118.11300033569336,108.54612522125244,60.860039241045854,4726202.0,5176099.6,0.9130817343622987,3.5033087636531715,2.6592029324173425,641577529.6237975,125.05000305175781,125.30000305175781,125.0999984741211,132.14999389648438,136.4499969482422,136.14999389648438,136.89999389648438,132.3000030517578,133.60000610351562,131.9499969482422,131.4499969482422,131.60000610351562,132.85000610351562,136.35000610351562,132.64999389648438,133.10000610351562,129.5,129.8000030517578,129.0,130.5,130.89999389648438,133.0,133.4499969482422,135.85000610351562,140.35000610351562,141.5500030517578,140.60000610351562,144.25,145.25,146.14999389648438,18.75756399551063,0.04034130939002143,17.910445740077137,True,False,Target,2023-04-28,5.0,30
EMA21_BOUNCE_BROAD,M&MFIN,2023-04-27,BUY,21 EMA Bounce,256.8500061035156,250.6238697062722,248.5779995727539,223.7847501373291,59.011398215198845,4029796.0,3136207.75,1.284926357318006,5.569850697236903,2.484255152767526,805534979.729393,259.0,266.29998779296875,271.5,288.3500061035156,286.3999938964844,294.1499938964844,288.70001220703125,285.8500061035156,285.54998779296875,281.79998779296875,283.6000061035156,283.8999938964844,285.04998779296875,285.1000061035156,281.79998779296875,283.1499938964844,285.6499938964844,283.6000061035156,283.1499938964844,280.04998779296875,286.54998779296875,286.1499938964844,284.29998779296875,294.04998779296875,298.1000061035156,301.0,294.20001220703125,291.6499938964844,284.95001220703125,283.3999938964844,18.746347187968908,-1.4599960719832243,10.336767437049849,True,False,Target,2023-05-02,5.0,30
